active_directory_canonical_name,device_type,protection_engine_version,encryption,domain,site_id,firewall_status,knowledge_catalog_date,reinstall_agent_requested,license_status,reinstall_protection_requested,last_connection_date,agent_version,reboot_requested,mac_addresses,type,site_name,operating_system,custom_group_folder_path,device_id,last_connection,protection_engine_update_status,host_name,security_configuration_id,knowledge_catalog_update_status,security_configuration_name,adaptive_defense_status,account_id,ip_address,isolation_state,logged_on_users_list,accumulated_protection_status,platform_id,file_antivirus_status
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1000,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:39:03.15Z,1.24.02.0000,False,"['90:10:57:0E:17:DE', 'AA:BB:CC:DD:EE:FF', '84:BA:59:CD:C8:0D', '90:10:57:0E:17:DA']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,298a652e-de87-41d1-b32a-cec8212e5469,2025-11-18T07:39:03.15Z,3,AH25ITNB1000,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,169.254.88.6,0,['AAPICO\\chonthicha.c'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1070,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:01:32.386Z,1.24.02.0000,False,"['90:10:57:0D:98:64', '84:BA:59:CD:C6:26']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,baaf06b7-33fb-4342-a922-3b2d52b56a2a,2025-11-18T08:01:32.386Z,2,AH25ITNB1070,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.50,0,['AAPICO\\duangkamol.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHP\Maintenance\AH25ITNB1170,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:37:48.869Z,1.24.02.0000,False,"['90:10:57:0B:BC:60', '84:BA:59:CD:C6:F6']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,c020d3e0-de5a-4e4b-985d-915b3f68ef74,2025-11-18T07:37:48.869Z,2,AH25ITNB1170,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.144,0,['AAPICO\\kowit.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\QC\AH25ITNB1260,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:51:57.441Z,1.24.02.0000,False,"['90:10:57:0B:BC:C4', '90:10:57:0B:BC:C8', '84:BA:59:CD:C6:CD']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,0ec960ff-cb0d-42dd-b966-371f5e01de17,2025-11-18T07:51:57.441Z,1,AH25ITNB1260,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.6.11,0,['AAPICO\\Pichet.R'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Personnel\AH25ITNB1200,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:59:46.219Z,1.24.02.0000,False,"['84:BA:59:CD:C6:FC', '90:10:57:0B:33:B6', '90:10:57:0B:33:B2']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,201515e8-2d39-4702-97b0-6ceffded6fa3,2025-11-18T07:59:46.219Z,1,AH25ITNB1200,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.15,0,['AAPICO\\krishshadagorn.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\AH25ITNB1270,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:48:04.505Z,1.24.02.0000,False,"['90:10:57:0C:BD:31', '84:BA:59:CD:C5:A6', '90:10:57:0C:BD:35']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,92ac880a-8301-42b3-8b78-09235f143545,2025-11-18T06:48:04.505Z,2,AH25ITNB1270,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.36,0,['AAPICO\\nattarika.y'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1030,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:27:40.696Z,1.24.02.0000,False,"['90:10:57:0B:A9:59', '90:10:57:0B:A9:55', '84:BA:59:CD:C6:0E']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,acec9d4a-c11a-49b8-8362-488d6b56b02b,2025-11-18T06:27:40.696Z,1,AH25ITNB1030,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.66,0,['AAPICO\\kannika.ko'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\PC & Logistics\AH25ITNB1150,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:34:00.975Z,1.24.02.0000,False,"['84:BA:59:CD:C7:35', '90:10:57:0E:65:69']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,dfb3a901-40dd-4d53-b089-dd41c7e8230e,2025-11-18T07:34:00.975Z,1,AH25ITNB1150,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.46,0,['AAPICO\\sarawut.u'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1020,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:34:22.91Z,1.24.02.0000,False,"['84:BA:59:CD:CA:5B', '90:10:57:0A:66:7F', '90:10:57:0A:66:7B']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,79166e26-1054-4586-ad0b-ba79ccf376f4,2025-11-18T07:34:22.91Z,1,AH25ITNB1020,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.67,0,['AAPICO\\sukhothai.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHP\QA\AH25ITNB1240,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:27:07.639Z,1.24.02.0000,False,"['84:BA:59:CD:C7:FA', '90:10:57:0D:98:6E']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,66b6bb5f-a652-4462-8761-af60afff44a5,2025-11-18T07:27:07.639Z,1,AH25ITNB1240,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.155,0,['AAPICO\\Bandit.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Marketing\AH25ITNB1290,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:52:41.669Z,1.24.02.0000,False,"['90:10:57:0B:BC:28', '90:10:57:0B:BC:24', '84:BA:59:CD:C7:07']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,639b2e44-5209-42a3-b306-95f558bea990,2025-11-18T06:52:41.669Z,1,AH25ITNB1290,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.29,0,['AAPICO\\eakchalit.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Marketing\AH25ITNB1320,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:04:18.27Z,1.24.02.0000,False,"['84:BA:59:CD:C8:10', '90:10:57:0E:14:E6', '90:10:57:0E:14:E2']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,ad4cc8d8-da61-4549-b82d-ae675a0e17db,2025-11-18T08:04:18.27Z,1,AH25ITNB1320,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.31.20.76,0,['AAPICO\\liul'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Marketing\AH25ITNB1300,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:27:35.328Z,1.24.02.0000,False,"['84:BA:59:CD:CA:5D', '90:10:57:0A:66:70', '90:10:57:0A:66:6C']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,39870d1e-e751-443e-aeea-5009c1ea0844,2025-11-18T06:27:35.328Z,1,AH25ITNB1300,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.114,0,['AAPICO\\wattana.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH25ITNB1340,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:31:12.027Z,1.24.02.0000,False,"['90:10:57:0D:0E:B1', '84:BA:59:CD:C7:F0', '90:10:57:0D:0E:AD']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,d365863d-93a1-4145-b592-a211732cf572,2025-11-18T07:31:12.027Z,1,AH25ITNB1340,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.104,0,['AAPICO\\pattamon.c'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Project\AH25ITNB1540,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:15:12.543Z,1.24.02.0000,False,"['90:10:57:0B:BC:2D', '90:10:57:0B:BC:29', '84:BA:59:CD:C6:F7', '92:10:57:0B:BC:29']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,39736966-19ff-4c6f-bc33-578902af3601,2025-11-18T06:15:12.543Z,1,AH25ITNB1540,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.135,0,['AAPICO\\korndanai.i'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Project\AH25ITNB1530,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:06:08.677Z,1.24.02.0000,False,"['84:BA:59:CD:C6:2A', '90:10:57:11:A7:F6', '90:10:57:11:A7:FA']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,2b8c57fd-32ae-4903-be11-5d14e57ad831,2025-11-18T07:06:08.677Z,1,AH25ITNB1530,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.152,0,['AAPICO\\makara.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Project\AH25ITNB1520,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T00:54:32.433Z,1.24.02.0000,False,"['90:10:57:0B:BC:55', '84:BA:59:CD:C7:10', '90:10:57:0B:BC:51']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,b473cf61-ce1f-4acd-abb0-d1945d6b32d2,2025-11-18T00:54:32.433Z,1,AH25ITNB1520,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.14,0,['AAPICO\\Arnan.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHT\Die Making\AH25ITNB1510,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:58:00.096Z,1.24.02.0000,False,"['84:BA:59:CD:C7:00', '90:10:57:0B:33:99']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,655361a9-584d-434e-8461-7c8858d93707,2025-11-18T06:58:00.096Z,1,AH25ITNB1510,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.1.48,0,['AAPICO\\nirut.y'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHP\Assy\AH25ITNB1450,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:08:55.222Z,1.24.02.0000,False,"['84:BA:59:CD:C6:FE', '90:10:57:0B:BC:65', '90:10:57:0B:BC:69']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,64678c0a-169c-4c47-8a48-df98ae482edd,2025-11-18T08:08:55.222Z,2,AH25ITNB1450,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.36,0,['AAPICO\\sayomphu.d'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\PC & Logistics\AH25ITNB1410,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:30:55.587Z,1.24.02.0000,False,"['90:10:57:0B:BD:09', '90:10:57:0B:BD:05', '84:BA:59:CD:C6:EA']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,d1a138f1-48eb-4c8d-bb04-79e634dabb9f,2025-11-18T06:30:55.587Z,2,AH25ITNB1410,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.85,0,['AAPICO\\thuksitnut.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Accounting\AH25ITNB0980,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-11T13:10:04Z,False,0,False,2025-11-12T13:19:46.079Z,1.24.01.0000,False,"['90:10:57:0E:2F:13', '02:50:41:00:00:01', '84:BA:59:CD:C7:FF']",2,AAPICO HITECH PCL,Windows 11 Enterprise (24H2),All\AAPICO\AH,7eca957e-2785-4c54-95b6-fb8c688f8458,2025-11-12T13:19:46.079Z,1,AH25ITNB0980,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.39,0,['AAPICO\\kittima.su'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AITS\AH25ITNB1760,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:25:50.602Z,1.24.02.0000,False,"['18:3D:2D:48:19:C7', '90:10:57:8B:D1:43']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,c5659b73-2a58-43ae-ae5d-580b9eb1af58,2025-11-18T06:25:50.602Z,2,AH25ITNB1760,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.42,0,['AAPICO\\jirattikan.d'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AITS\AH25ITNB1770,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:05:52.654Z,1.24.02.0000,False,"['90:10:57:8B:27:B6', '18:3D:2D:48:19:EF']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,dd1bd2fe-407f-40d5-b77c-5a8fb4ea4185,2025-11-18T07:05:52.654Z,1,AH25ITNB1770,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.39,0,['AAPICO\\pakin.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Personnel\AH23ITNB0620,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-11T13:10:04Z,False,0,False,2025-11-12T08:18:01.966Z,1.24.01.0000,False,"['E0:73:E7:D2:9C:C5', '10:F6:0A:B3:33:CC', '10:F6:0A:B3:33:C8']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,f905feeb-574f-443f-acc5-7b32fb94c7ff,2025-11-12T08:18:01.966Z,2,AH23ITNB0620,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.72,0,['AAPICO\\nittaya.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHP\AH22ITNB0090,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-13T13:30:02Z,False,0,False,2025-11-14T09:23:49.717Z,1.24.02.0000,False,"['50:81:40:9D:92:14', '6C:94:66:CE:60:DF']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,3d51c2b5-18c2-4ccb-97d0-4e1e62553a3a,2025-11-14T09:23:49.717Z,1,AH22ITNB0090,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.42.22.115,0,['AAPICO\\yolada.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\AH23ITNB0570,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:56:06.71Z,1.24.02.0000,False,"['10:F6:0A:B3:36:DE', 'E0:73:E7:D2:9F:63']",2,AAPICO HITECH PCL,Windows 11 Enterprise (24H2),All\AAPICO\AH,406bd7ab-ed87-4196-9d1e-d0d1a600e264,2025-11-18T07:56:06.71Z,1,AH23ITNB0570,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.72,0,['AAPICO\\Piriyakon.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AHP\QA\AH23ITNB0590,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,2,2025-09-06T06:10:07Z,False,0,False,2025-09-06T08:58:27.167Z,1.23.01.0000,False,"['E0:73:E7:D2:9F:34', '10:F6:0A:B9:27:D8']",2,AAPICO HITECH PCL,Windows 11 Pro (22H2),All\AAPICO\AH,6cbe77bc-c886-4515-aedc-811259b62b6b,2025-09-06T08:58:27.167Z,2,AH23ITNB0590,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.82,0,['AAPICO\\itsupport'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0230,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:47:58.604Z,1.24.02.0000,False,"['50:81:40:9D:92:0B', '6C:94:66:CE:43:57']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,608d3df0-b217-4c43-afdc-151f63f571eb,2025-11-18T07:47:58.604Z,2,AH22ITNB0230,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.5.1,0,['AAPICO\\warisa.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0070,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T01:29:10.954Z,1.24.02.0000,False,"['50:81:40:9D:A5:D5', '6C:94:66:52:5A:80', '6C:94:66:52:5A:84']",2,AAPICO HITECH PCL,Windows 11 Enterprise (24H2),All\AAPICO\AH,4dd6b68d-10f1-4372-94b8-faee76a79823,2025-11-18T01:29:10.954Z,2,AH22ITNB0070,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.153,0,['AAPICO\\Piyamas.P'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0040,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:43:53.283Z,1.24.02.0000,False,"['50:81:40:9D:A4:29', '6C:94:66:4B:33:3A', '6C:94:66:4B:33:36']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,3cb30514-72ba-4480-8653-f02e71481ecb,2025-11-18T07:43:53.283Z,2,AH22ITNB0040,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.28.42,0,['AAPICO\\patcharaporn.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0710,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:53:48.06Z,1.24.02.0000,False,"['60:A5:E2:58:2B:A8', '00:BE:43:15:E3:BC', '60:A5:E2:58:2B:A4']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,348ad044-b467-4f3b-af09-76698f83a1b6,2025-11-18T05:53:48.06Z,1,AH22ITNB0710,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.61,0,['AAPICO\\somchai.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0180,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:58:56.889Z,1.24.02.0000,False,"['50:81:40:9D:A6:1B', 'DC:21:5C:04:FE:0B', 'DC:21:5C:04:FE:07']",2,AAPICO HITECH PCL,Windows 11 Enterprise (24H2),All\AAPICO\AH,4b7f090b-c3bb-4ca4-95bc-2a1f87da3c09,2025-11-18T05:58:56.889Z,1,AH22ITNB0180,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.154,0,['AAPICO\\angkana.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Safety\AH23ITNB0060,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:25:05.969Z,1.24.02.0000,False,"['BC:0F:F3:6A:52:00', 'AC:19:8E:FB:3B:19']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,dba17d80-48b3-4080-924b-09244864e0b7,2025-11-18T06:25:05.969Z,1,AH23ITNB0060,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.140,0,['AAPICO\\nuntanut.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0840,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:56:32.242Z,1.24.02.0000,False,"['60:A5:E2:5A:5A:5F', '00:BE:43:15:EB:DA']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,1e68361a-9764-4cb3-b28a-d83ba282462b,2025-11-18T07:56:32.242Z,1,AH22ITNB0840,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.105,0,['AAPICO\\suvichada.u'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0200,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:10:43.666Z,1.24.02.0000,False,"['50:81:40:9C:9E:08', '6C:94:66:D0:25:0A', '6C:94:66:D0:25:0E']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,63c06d79-cddb-4eff-bd8d-d8f71c2579bb,2025-11-18T07:10:43.666Z,1,AH22ITNB0200,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.73,0,['AAPICO\\kannika.ni'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0350,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:08:33.939Z,1.24.02.0000,False,"['6C:94:66:CE:75:BA', '6C:94:66:CE:75:B6', '50:81:40:9C:A4:25']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,1ef04d31-2eb9-4e1c-a05d-69de033d3fb4,2025-11-18T06:08:33.939Z,1,AH22ITNB0350,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.60,0,['AAPICO\\chayuda.b'],1,1,1
